review_id,customer_name,age,brand,model,price_usd,currency,exchange_rate_to_usd,rating,sentiment,country,language,review_date,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,helpful_votes,source,price_usd_log,sentiment_encoded,verified_purchase_encoded,sentiment_enc,verified_enc,brand_enc,model_enc,country_enc,cluster
44190,Karen Flynn,28,Realme,Realme Narzo 70,539.79,AUD,1.53,1,Negative,Australia,English,2023-04-28,True,1,2,1,1,2,2,eBay,6.293031033433531,0,1,0,1,4,16,0,0
44192,Prof. Hans-Joachim Kroker,35,Samsung,Galaxy Note 20,1307.38,EUR,0.93,3,Neutral,Germany,German,2022-12-12,True,1,3,3,3,3,2,BestBuy,7.1765450097020915,1,1,1,1,5,2,3,0
44193,Amy Reese,39,OnePlus,OnePlus 11R,696.5,CAD,1.38,1,Negative,Canada,English,2023-12-02,True,3,1,1,1,1,1,store,6.5475025136955205,0,1,0,1,3,7,2,0
44194,Silvia Neuschäfer-Löffler,30,Apple,iPhone SE,774.94,EUR,0.93,1,Neutral,Germany,German,2024-08-26,True,1,1,3,1,1,1,eBay,6.654075197606277,1,1,1,1,0,21,3,0
44195,Univ.Prof. Jolanthe Hoffmann MBA.,22,Realme,Realme 12 Pro,272.47,EUR,0.93,1,Negative,Germany,German,2025-05-07,True,1,1,1,1,1,3,eBay,5.61119192663184,0,1,0,1,4,15,3,0
44202,Cynthia Ali,41,Xiaomi,Mi 13 Pro,399.31,AUD,1.53,1,Negative,Australia,English,2025-03-18,True,1,1,1,1,1,3,AliExpress,5.992239246950553,0,1,0,1,6,5,0,0
44203,Tiffany May,36,Motorola,Razr 40,347.99,USD,1.0,3,Negative,USA,English,2024-03-19,True,5,1,2,1,4,2,AliExpress,5.855043268496785,0,1,0,1,2,14,7,0
44204,Donald Khan,37,OnePlus,OnePlus 11R,367.33,GBP,0.78,1,Negative,UK,English,2025-04-04,True,1,1,1,1,3,3,AliExpress,5.908979275469038,0,1,0,1,3,7,6,0
44205,Gustavo Sousa,29,Motorola,Razr 40,325.67,BRL,5.7,3,Neutral,Brazil,Portuguese,2025-09-03,True,4,2,3,1,2,3,eBay,5.78895048702608,1,1,1,1,2,14,1,0
44209,Fernando Araújo,21,Apple,iPhone 14,1145.47,BRL,5.7,1,Negative,Brazil,Portuguese,2025-10-02,True,1,1,1,1,1,1,Amazon,7.0444429353616265,0,1,0,1,0,19,1,0
44212,Mr. Paul Allen,38,Apple,iPhone SE,932.37,AED,3.67,1,Negative,UAE,English,2024-03-09,True,2,1,1,2,2,2,eBay,6.838801692437808,0,1,0,1,0,21,5,0
44215,Dr. Ashley Graves,25,Samsung,Galaxy Note 20,418.76,USD,1.0,3,Neutral,USA,English,2023-05-30,True,1,2,5,1,2,3,AliExpress,6.039683119378457,1,1,1,1,5,2,7,0
44218,Jagvi Mittal,36,Samsung,Galaxy S24,872.94,INR,83.0,1,Negative,India,Hindi,2025-06-29,True,2,2,1,1,1,1,Flipkart,6.773011723413441,0,1,0,1,5,3,4,0
44220,Raksha Hari,18,Samsung,Galaxy A55,1026.64,INR,83.0,3,Neutral,India,Hindi,2024-02-06,True,1,3,1,3,2,1,eBay,6.93502019013015,1,1,1,1,5,1,4,0
44225,Amanda Maddox,29,Google,Pixel 8,785.61,AED,3.67,1,Neutral,UAE,English,2025-09-12,True,1,1,1,1,1,1,AliExpress,6.667732572858675,1,1,1,1,1,12,5,0
44226,Jill Read,18,Xiaomi,Poco X6,604.89,GBP,0.78,2,Negative,UK,English,2023-12-01,False,1,1,2,1,2,1,eBay,6.406698451441086,0,0,0,0,6,13,6,0
44231,Heike Stahr,18,Google,Pixel 8,611.35,EUR,0.93,3,Negative,Germany,German,2025-06-14,False,3,2,2,3,2,2,Amazon,6.417304014467296,0,0,0,0,1,12,3,0
44232,Vanessa Gallegos,39,Google,Pixel 6,962.94,USD,1.0,2,Positive,USA,English,2022-12-20,True,1,2,1,1,1,4,AliExpress,6.8710290520096144,2,1,2,1,1,10,7,0
44234,Lunna Martins,38,Google,Pixel 8,925.39,BRL,5.7,3,Neutral,Brazil,Portuguese,2024-06-14,False,3,2,1,3,3,3,Flipkart,6.83129531228724,1,0,1,0,1,12,1,0
44236,Gregory Roach,32,Motorola,Edge 50,645.13,USD,1.0,3,Neutral,USA,English,2025-07-17,True,1,3,3,3,4,0,BestBuy,6.471000721926966,1,1,1,1,2,0,7,0
44237,Guilherme Cirino,32,Motorola,Razr 40,748.39,BRL,5.7,3,Neutral,Brazil,Portuguese,2023-12-25,True,4,3,3,3,2,0,Amazon,6.619259542262014,1,1,1,1,2,14,1,0
44238,Nancy Smith,37,Xiaomi,Mi 13 Pro,212.5,CAD,1.38,1,Negative,Canada,English,2023-08-07,True,1,1,3,1,1,5,Flipkart,5.363636832668679,0,1,0,1,6,5,2,0
44239,Vitória Barbosa,20,Google,Pixel 6,537.66,BRL,5.7,2,Negative,Brazil,Portuguese,2024-07-13,True,3,1,2,2,1,3,BestBuy,6.289084574098721,0,1,0,1,1,10,1,0
44241,Michael Dey,47,Google,Pixel 8,1053.47,INR,83.0,1,Neutral,India,Hindi,2025-08-13,True,1,1,1,1,3,3,store,6.960793550012001,1,1,1,1,1,12,4,0
44244,Kerry King,36,Apple,iPhone 15 Pro,739.63,AED,3.67,3,Neutral,UAE,English,2023-10-30,True,2,3,2,2,2,1,AliExpress,6.60750117535556,1,1,1,1,0,20,5,0
44247,Cheryl Edwards,32,Xiaomi,Redmi Note 13,653.1,GBP,0.78,2,Neutral,UK,English,2024-08-29,True,1,1,1,2,1,3,eBay,6.483260244967167,1,1,1,1,6,17,6,0
44251,Eddie Sims,35,Samsung,Galaxy A55,1029.66,AUD,1.53,1,Neutral,Australia,English,2023-08-23,True,1,1,1,1,1,2,AliExpress,6.937954652712979,1,1,1,1,5,1,0,0
44256,Rick Hood,37,Apple,iPhone 14,1483.47,AUD,1.53,1,Negative,Australia,English,2024-05-31,True,2,1,1,1,2,4,AliExpress,7.302813085175093,0,1,0,1,0,19,0,0
44258,Dipl.-Ing. Abbas Hövel,18,OnePlus,OnePlus 12,749.3,EUR,0.93,2,Neutral,Germany,German,2022-12-21,True,2,1,2,1,1,0,Amazon,6.620473126551683,1,1,1,1,3,8,3,0
44260,Melissa Weller B.A.,33,Google,Pixel 8,964.24,EUR,0.93,3,Neutral,Germany,German,2023-06-15,True,3,3,3,4,2,1,BestBuy,6.872376775080321,1,1,1,1,1,12,3,0
44266,Qarin Nadkarni,28,Google,Pixel 6,885.53,INR,83.0,3,Neutral,India,Hindi,2023-03-29,True,2,4,1,3,2,1,AliExpress,6.787314965889217,1,1,1,1,1,10,4,0
44267,Abeer Shanker,18,Motorola,Razr 40,452.71,INR,83.0,2,Negative,India,Hindi,2023-04-07,True,1,1,2,2,2,3,BestBuy,6.117458227423272,0,1,0,1,2,14,4,0
44268,Priska Ritter-Schwital,44,Samsung,Galaxy Note 20,1109.82,EUR,0.93,1,Negative,Germany,German,2024-05-23,False,1,1,1,1,2,3,Amazon,7.012853760311967,0,0,0,0,5,2,3,0
44269,Michael Fleming,32,Realme,Realme 12 Pro,485.14,USD,1.0,1,Negative,USA,English,2024-08-22,True,1,2,2,1,1,3,eBay,6.186496648261117,0,1,0,1,4,15,7,0
44271,Mohammed Davies,34,OnePlus,OnePlus 12,936.21,GBP,0.78,2,Negative,UK,English,2023-10-20,True,4,2,1,1,3,1,BestBuy,6.842907376657808,0,1,0,1,3,8,6,0
44274,Rachel Foster,19,OnePlus,OnePlus 11R,370.64,GBP,0.78,2,Neutral,UK,English,2023-12-16,True,2,2,1,1,1,2,BestBuy,5.917925643773112,1,1,1,1,3,7,6,0
44275,Jeffery Wright,30,Samsung,Galaxy A55,1032.08,AED,3.67,3,Neutral,UAE,English,2023-03-07,True,1,3,4,2,1,2,AliExpress,6.940299910457863,1,1,1,1,5,1,5,0
44276,Antonella Porto,27,Realme,Realme 12 Pro,235.85,BRL,5.7,2,Positive,Brazil,Portuguese,2024-11-26,True,1,2,1,1,3,5,eBay,5.467427029369761,2,1,2,1,4,15,1,0
44280,Triveni Kale,31,Motorola,Edge 50,270.49,INR,83.0,1,Negative,India,Hindi,2025-09-16,True,1,1,1,1,1,2,BestBuy,5.603925306283137,0,1,0,1,2,0,4,0
44281,Jimmy Mckee,36,Xiaomi,Poco X6,582.51,USD,1.0,1,Negative,USA,English,2022-11-13,True,1,1,1,1,1,4,BestBuy,6.36906158954034,0,1,0,1,6,13,7,0
44282,Robert Foster,39,Motorola,Moto G Power,538.81,CAD,1.38,3,Positive,Canada,English,2024-08-31,True,1,2,2,4,1,6,BestBuy,6.2912172257920815,2,1,2,1,2,6,2,0
44285,Joseph Quinn,35,Realme,Realme Narzo 70,246.5,CAD,1.38,2,Negative,Canada,English,2024-10-25,False,1,1,1,1,3,2,AliExpress,5.511410582008745,0,0,0,0,4,16,2,0
44291,Falko Seidel,44,Xiaomi,Mi 13 Pro,641.5,EUR,0.93,2,Neutral,Germany,German,2023-10-03,True,1,1,1,4,2,3,eBay,6.465366816769375,1,1,1,1,6,5,3,0
44292,Romana Meyer,18,OnePlus,OnePlus 12,386.31,EUR,0.93,2,Negative,Germany,German,2024-04-24,True,2,1,1,1,2,1,store,5.959225405965332,0,1,0,1,3,8,3,0
44294,Antonio Trevino,27,OnePlus,OnePlus Nord 3,576.18,USD,1.0,3,Positive,USA,English,2024-06-21,False,3,3,1,3,2,3,store,6.3581541762647396,2,0,2,0,3,9,7,0
44295,Catarina Oliveira,19,Realme,Realme Narzo 70,183.45,BRL,5.7,1,Negative,Brazil,Portuguese,2024-05-23,False,1,1,2,1,1,1,Amazon,5.217378424042685,0,0,0,0,4,16,1,0
44298,Sylvia Clarke,34,Google,Pixel 8,1057.87,GBP,0.78,2,Neutral,UK,English,2024-12-31,True,1,2,1,1,1,5,AliExpress,6.964957580747885,1,1,1,1,1,12,6,0
44309,Rebecca Harris,18,Apple,iPhone 13,1140.51,CAD,1.38,3,Negative,Canada,English,2023-05-28,False,3,2,3,2,1,1,eBay,7.040107226334457,0,0,0,0,0,18,2,0
44310,Alla Pieper B.A.,31,Realme,Realme Narzo 70,581.71,EUR,0.93,3,Neutral,Germany,German,2024-08-15,False,2,2,2,2,3,3,eBay,6.367689635491389,1,0,1,0,4,16,3,0
44312,Kenneth Martinez,21,OnePlus,OnePlus Nord 3,550.9,USD,1.0,2,Negative,USA,English,2024-09-20,True,1,1,2,2,1,1,Amazon,6.3133668704454555,0,1,0,1,3,9,7,0
44313,Jennifer Hodges,27,OnePlus,OnePlus Nord 3,650.28,USD,1.0,2,Neutral,USA,English,2025-06-03,True,4,1,3,1,1,0,AliExpress,6.478939657265722,1,1,1,1,3,9,7,0
44315,Eduardo Barbosa,40,OnePlus,OnePlus Nord 3,951.2,BRL,5.7,1,Neutral,Brazil,Portuguese,2024-03-17,True,1,1,1,1,1,0,eBay,6.858775096760419,1,1,1,1,3,9,1,0
44317,Zachary Rosales,30,Realme,Realme Narzo 70,513.52,USD,1.0,3,Neutral,USA,English,2024-02-06,True,1,2,2,4,3,3,BestBuy,6.243234427210514,1,1,1,1,4,16,7,0
44319,Abha Parmar,29,Realme,Realme 12 Pro,431.45,INR,83.0,2,Positive,India,Hindi,2022-10-26,True,1,3,3,2,2,6,BestBuy,6.069466712752521,2,1,2,1,4,15,4,0
44320,Dante Souza,27,Xiaomi,Mi 13 Pro,445.77,BRL,5.7,2,Neutral,Brazil,Portuguese,2023-09-08,True,3,1,3,2,1,2,Amazon,6.102043920804698,1,1,1,1,6,5,1,0
44321,Jack Nagar,28,Samsung,Galaxy Z Flip,695.59,INR,83.0,2,Neutral,India,Hindi,2025-05-18,True,2,1,3,2,2,1,Amazon,6.546197002388149,1,1,1,1,5,4,4,0
44324,Gerald Hamann,18,OnePlus,OnePlus Nord 3,480.1,EUR,0.93,3,Positive,Germany,German,2024-08-20,False,1,1,4,1,1,3,BestBuy,6.176075148705408,2,0,2,0,3,9,3,0
44325,Dra. Cecília Marques,20,Apple,iPhone SE,759.48,BRL,5.7,3,Neutral,Brazil,Portuguese,2023-09-30,True,2,3,4,1,4,2,Amazon,6.6339498128656995,1,1,1,1,0,21,1,0
44327,Herr Gisbert Pechel MBA.,39,OnePlus,OnePlus 11R,507.41,EUR,0.93,2,Neutral,Germany,German,2023-01-28,True,1,5,4,3,2,2,Flipkart,6.23128820867339,1,1,1,1,3,7,3,0
44328,Benjamin Gilbert,35,Samsung,Galaxy Z Flip,1099.34,AED,3.67,2,Negative,UAE,English,2023-08-19,True,3,1,2,1,1,1,eBay,7.003374501936799,0,1,0,1,5,4,5,0
44329,Dr. Dana Hicks,49,Samsung,Galaxy S24,576.69,AED,3.67,1,Negative,UAE,English,2023-02-17,True,1,1,1,3,1,1,Flipkart,6.359037392614897,0,1,0,1,5,3,5,0
44333,Amanda Torres,38,Google,Pixel 6,672.13,CAD,1.38,1,Negative,Canada,English,2023-03-09,True,1,1,1,1,1,6,AliExpress,6.51193847592392,0,1,0,1,1,10,2,0
44334,Matthew Monroe,18,Realme,Realme Narzo 70,592.48,AED,3.67,3,Neutral,UAE,English,2025-03-08,True,1,3,1,4,3,4,BestBuy,6.386003515082593,1,1,1,1,4,16,5,0
44335,Aadi Kunda,31,Xiaomi,Mi 13 Pro,641.96,INR,83.0,1,Negative,India,Hindi,2024-03-19,True,1,1,1,1,1,5,AliExpress,6.466082513904463,0,1,0,1,6,5,4,0
44338,Karl-Dieter Bachmann,33,Apple,iPhone SE,1380.76,EUR,0.93,2,Neutral,Germany,German,2023-01-11,True,1,2,1,3,1,1,eBay,7.231113327886388,1,1,1,1,0,21,3,0
44339,Diego Sampaio,34,Google,Pixel 6,723.64,BRL,5.7,2,Negative,Brazil,Portuguese,2025-10-05,True,2,2,1,1,1,1,eBay,6.585674979807903,0,1,0,1,1,10,1,0
44341,Josué Câmara,22,Realme,Realme Narzo 70,566.04,BRL,5.7,1,Negative,Brazil,Portuguese,2023-07-11,True,1,1,1,1,1,1,BestBuy,6.340429847976662,0,1,0,1,4,16,1,0
44342,Michael Hernandez,20,Samsung,Galaxy S24,456.69,AED,3.67,2,Neutral,UAE,English,2024-02-19,True,1,1,1,1,1,1,BestBuy,6.126192099048621,1,1,1,1,5,3,5,0
44346,Isabella Pires,25,Motorola,Edge 50,568.4,BRL,5.7,2,Positive,Brazil,Portuguese,2024-05-25,True,1,2,2,4,2,3,eBay,6.344583174843937,2,1,2,1,2,0,1,0
44348,Jerry Stewart,58,Realme,Realme Narzo 70,310.7,AED,3.67,2,Neutral,UAE,English,2023-10-02,True,2,3,1,1,2,1,Flipkart,5.7420411867732915,1,1,1,1,4,16,5,0
44349,Pia Paffrath-Gorlitz,18,Xiaomi,Redmi Note 13,243.7,EUR,0.93,2,Neutral,Germany,German,2023-06-11,True,1,1,1,1,1,1,BestBuy,5.5000329704486255,1,1,1,1,6,17,3,0
44350,Angel Perkins,38,Xiaomi,Redmi Note 13,548.92,AUD,1.53,3,Neutral,Australia,English,2022-12-17,True,3,3,3,3,1,2,Amazon,6.309772813101524,1,1,1,1,6,17,0,0
44352,Remo Röhrdanz,27,Realme,Realme 12 Pro,411.09,EUR,0.93,2,Neutral,Germany,German,2023-07-13,True,3,2,3,1,1,2,Flipkart,6.021241772095483,1,1,1,1,4,15,3,0
44353,Waida Oommen,29,OnePlus,OnePlus 12,623.91,INR,83.0,2,Neutral,India,Hindi,2023-04-21,True,2,3,3,3,1,3,eBay,6.437607639367406,1,1,1,1,3,8,4,0
44355,George Karnik,29,Motorola,Razr 40,540.87,INR,83.0,3,Neutral,India,Hindi,2022-11-27,True,2,3,3,2,4,1,eBay,6.2950261202719355,1,1,1,1,2,14,4,0
44357,Dr Marcus Brown,38,Google,Pixel 8,1019.43,GBP,0.78,1,Negative,UK,English,2023-07-27,True,1,1,1,2,2,3,Amazon,6.92797938607068,0,1,0,1,1,12,6,0
44358,Heather Hughes,28,Motorola,Edge 50,525.97,AUD,1.53,2,Neutral,Australia,English,2024-04-18,True,1,2,1,2,2,2,AliExpress,6.267143620924811,1,1,1,1,2,0,0,0
44363,Xavier Werner,21,Google,Pixel 8,1068.12,CAD,1.38,2,Negative,Canada,English,2023-08-06,True,2,1,4,1,3,4,AliExpress,6.974591159168392,0,1,0,1,1,12,2,0
44364,Declan Hodgson,29,OnePlus,OnePlus 12,576.63,GBP,0.78,2,Neutral,UK,English,2023-10-15,True,1,1,2,1,1,1,eBay,6.358933525288002,1,1,1,1,3,8,6,0
44366,Patricia Combs,32,OnePlus,OnePlus 12,784.75,AED,3.67,1,Neutral,UAE,English,2023-10-24,True,1,1,1,1,1,4,BestBuy,6.666638675677677,1,1,1,1,3,8,5,0
44367,Steven Evans,30,Samsung,Galaxy A55,931.22,AUD,1.53,2,Neutral,Australia,English,2024-03-10,False,1,1,2,1,2,2,BestBuy,6.837568838331965,1,0,1,0,5,1,0,0
44370,Kevin Terry,42,Realme,Realme Narzo 70,311.33,AED,3.67,2,Neutral,UAE,English,2025-02-13,True,3,1,1,1,2,0,eBay,5.744060321154771,1,1,1,1,4,16,5,0
44371,Oda Boucsein-Langern,40,Xiaomi,Mi 13 Pro,553.28,EUR,0.93,2,Neutral,Germany,German,2025-10-14,True,2,4,2,2,1,1,AliExpress,6.3176699742305145,1,1,1,1,6,5,3,0
44372,Prof. Marc Kusch,25,OnePlus,OnePlus 12,402.21,EUR,0.93,2,Negative,Germany,German,2023-04-30,True,1,4,4,1,2,1,AliExpress,5.999457518036906,0,1,0,1,3,8,3,0
44374,Alexandra O'Brien,28,Apple,iPhone 14,790.44,GBP,0.78,2,Neutral,UK,English,2023-09-15,False,2,4,2,1,2,4,Flipkart,6.673854071014968,1,0,1,0,0,19,6,0
44376,Jennifer Young,18,Google,Pixel 7a,724.18,USD,1.0,2,Neutral,USA,English,2025-05-15,True,2,2,2,2,4,4,eBay,6.586419899901392,1,1,1,1,1,11,7,0
44377,Eleanor Jackson-Holden,41,Motorola,Moto G Power,592.49,GBP,0.78,4,Positive,UK,English,2023-08-04,True,2,1,2,2,1,4,eBay,6.38602036470811,2,1,2,1,2,6,6,0
44378,Silke Stoll,20,Google,Pixel 6,1079.05,EUR,0.93,1,Negative,Germany,German,2024-12-23,True,1,1,1,1,3,0,Flipkart,6.984762615342921,0,1,0,1,1,10,3,0
44380,Ashley Warner,47,OnePlus,OnePlus 11R,506.69,AUD,1.53,3,Neutral,Australia,English,2024-12-09,True,3,3,2,2,3,3,AliExpress,6.229871025088104,1,1,1,1,3,7,0,0
44385,Advaith Barad,28,Motorola,Razr 40,591.37,INR,83.0,3,Neutral,India,Hindi,2025-03-18,False,2,3,4,3,3,0,eBay,6.3841314396528475,1,0,1,0,2,14,4,0
44387,Jasmine Scott,18,Realme,Realme 12 Pro,476.82,AED,3.67,3,Neutral,UAE,English,2023-08-07,False,2,4,2,2,3,2,Amazon,6.169234092533874,1,0,1,0,4,15,5,0
44389,Michael Turner,24,Motorola,Edge 50,348.75,AED,3.67,2,Negative,UAE,English,2023-06-03,True,1,1,1,2,1,0,BestBuy,5.857218613545591,0,1,0,1,2,0,5,0
44390,Annelise Oderwald B.Sc.,32,OnePlus,OnePlus Nord 3,908.84,EUR,0.93,1,Neutral,Germany,German,2023-06-05,True,1,1,1,1,2,2,BestBuy,6.813268759876189,1,1,1,1,3,9,3,0
44393,Stephanie Parker,31,OnePlus,OnePlus 12,525.03,GBP,0.78,2,Neutral,UK,English,2024-01-03,True,1,1,3,1,1,4,Flipkart,6.265358245331853,1,1,1,1,3,8,6,0
44394,Darren Hall,32,Samsung,Galaxy Z Flip,1034.13,AUD,1.53,2,Negative,Australia,English,2024-08-02,True,1,1,2,1,1,3,Flipkart,6.942282301676699,0,1,0,1,5,4,0,0
44395,James Nguyen,51,OnePlus,OnePlus Nord 3,849.44,USD,1.0,1,Negative,USA,English,2025-01-15,True,1,1,1,1,1,2,AliExpress,6.745753862610165,0,1,0,1,3,9,7,0
44398,Anna Liz Cirino,38,OnePlus,OnePlus Nord 3,856.08,BRL,5.7,1,Negative,Brazil,Portuguese,2023-02-13,True,1,1,1,1,1,3,eBay,6.753531263132525,0,1,0,1,3,9,1,0
44399,Julian George,24,Apple,iPhone 13,1009.23,USD,1.0,1,Negative,USA,English,2024-12-13,True,1,1,1,1,2,2,Amazon,6.917933306682688,0,1,0,1,0,18,7,0
44402,Robert Young,28,Samsung,Galaxy Note 20,998.2,CAD,1.38,2,Positive,Canada,English,2025-02-19,True,4,1,2,1,2,7,BestBuy,6.906954958811368,2,1,2,1,5,2,2,0
44403,Melissa Kerr,33,Realme,Realme 12 Pro,418.56,USD,1.0,1,Negative,USA,English,2024-11-09,True,1,1,1,2,2,1,Amazon,6.039206543093403,0,1,0,1,4,15,7,0
44405,Prof. Lilli Reinhardt B.Sc.,26,OnePlus,OnePlus 11R,437.29,EUR,0.93,2,Neutral,Germany,German,2024-11-09,False,1,2,2,2,3,0,store,6.082880791741261,1,0,1,0,3,7,3,0
44406,Elizabeth Gordon,28,Apple,iPhone 15 Pro,1193.23,AED,3.67,3,Neutral,UAE,English,2025-03-10,True,3,3,4,2,1,1,Flipkart,7.085256905217552,1,1,1,1,0,20,5,0
44407,Pedro Henrique Lima,40,Motorola,Moto G Power,241.97,BRL,5.7,3,Negative,Brazil,Portuguese,2023-04-17,True,2,4,1,2,2,2,Flipkart,5.4929379789290085,0,1,0,1,2,6,1,0
44412,Brett Bibi,20,Samsung,Galaxy Note 20,868.06,GBP,0.78,2,Neutral,UK,English,2025-04-07,True,1,3,1,2,1,0,Amazon,6.7674121677610755,1,1,1,1,5,2,6,0
44415,João Pedro da Cunha,18,OnePlus,OnePlus 11R,940.78,BRL,5.7,2,Neutral,Brazil,Portuguese,2023-03-09,True,1,1,3,1,3,5,Flipkart,6.847771701652773,1,1,1,1,3,7,1,0
44416,Heather Morales,18,Samsung,Galaxy Note 20,427.74,CAD,1.38,2,Neutral,Canada,English,2022-11-02,True,2,1,1,1,2,1,BestBuy,6.06085067459299,1,1,1,1,5,2,2,0
44418,Darius Jennings,33,Apple,iPhone 13,1457.59,AED,3.67,2,Negative,UAE,English,2023-03-27,True,5,3,2,3,2,3,AliExpress,7.285225494637422,0,1,0,1,0,18,5,0
44420,Erin Daniels,38,Motorola,Edge 50,584.24,USD,1.0,1,Negative,USA,English,2023-07-05,True,2,1,1,1,1,2,Amazon,6.372022019509962,0,1,0,1,2,0,7,0
44421,Ing. Rafael Reising,20,Google,Pixel 7a,1091.53,EUR,0.93,3,Neutral,Germany,German,2025-08-16,True,3,2,5,1,1,0,eBay,6.996251386546961,1,1,1,1,1,11,3,0
44422,Louis Leonard,38,OnePlus,OnePlus 11R,650.77,GBP,0.78,2,Negative,UK,English,2025-01-01,True,1,1,1,2,1,3,BestBuy,6.479691738955752,0,1,0,1,3,7,6,0
44423,Leslie Young,35,Xiaomi,Poco X6,438.73,AED,3.67,2,Neutral,UAE,English,2023-10-26,False,3,2,1,1,2,0,Amazon,6.08616090219682,1,0,1,0,6,13,5,0
44428,Cecilia Moraes,29,Apple,iPhone 14,1012.98,BRL,5.7,3,Negative,Brazil,Portuguese,2024-05-28,True,1,1,2,2,3,2,AliExpress,6.921638460090732,0,1,0,1,0,19,1,0
44429,Kimberly Byrd,36,Motorola,Moto G Power,532.92,CAD,1.38,2,Negative,Canada,English,2025-05-26,False,1,1,1,2,1,1,AliExpress,6.280246015003064,0,0,0,0,2,6,2,0
44432,Thomas Kelly,31,Xiaomi,Poco X6,323.95,AUD,1.53,3,Neutral,Australia,English,2025-03-24,True,1,1,3,5,1,3,AliExpress,5.783671324340358,1,1,1,1,6,13,0,0
44433,Christopher Kane,34,Realme,Realme Narzo 70,430.62,CAD,1.38,2,Neutral,Canada,English,2025-01-07,True,1,1,2,1,1,1,Amazon,6.0675455715133175,1,1,1,1,4,16,2,0
44436,Alexandre Hecker,27,Google,Pixel 6,741.01,EUR,0.93,1,Negative,Germany,German,2024-04-11,True,1,1,1,1,1,1,Flipkart,6.609362720165514,0,1,0,1,1,10,3,0
44437,Michael Mahoney,25,Xiaomi,Mi 13 Pro,591.49,AED,3.67,3,Neutral,UAE,English,2025-05-08,True,4,2,2,1,2,3,store,6.384333995229727,1,1,1,1,6,5,5,0
44440,Dra. Ana Mendes,36,Google,Pixel 6,686.12,BRL,5.7,4,Positive,Brazil,Portuguese,2023-07-11,True,1,3,1,2,2,1,AliExpress,6.532508949457969,2,1,2,1,1,10,1,0
44444,Chaitaly Samra,23,Realme,Realme Narzo 70,534.31,INR,83.0,1,Negative,India,Hindi,2023-03-27,False,1,2,1,1,1,1,BestBuy,6.28284601833824,0,0,0,0,4,16,4,0
44446,Sr. José Pedro Aparecida,26,Xiaomi,Redmi Note 13,578.09,BRL,5.7,1,Negative,Brazil,Portuguese,2024-11-25,True,1,1,1,1,1,1,AliExpress,6.361457905907893,0,1,0,1,6,17,1,0
44447,Kimberly Lewis,18,OnePlus,OnePlus 11R,600.48,CAD,1.38,2,Neutral,Canada,English,2023-06-24,True,2,1,2,1,1,5,Amazon,6.39939328465412,1,1,1,1,3,7,2,0
44448,Tiffany Escobar,30,Realme,Realme Narzo 70,304.61,AED,3.67,3,Neutral,UAE,English,2024-10-21,True,3,1,2,1,1,2,BestBuy,5.722309779270085,1,1,1,1,4,16,5,0
44449,Destiny Carr,19,Apple,iPhone 15 Pro,1223.87,CAD,1.38,3,Neutral,Canada,English,2024-07-03,True,2,2,4,3,2,1,Amazon,7.110589994898462,1,1,1,1,0,20,2,0
44450,David Nguyen,27,Apple,iPhone 13,755.31,AUD,1.53,2,Neutral,Australia,English,2023-08-29,True,3,1,1,1,2,1,eBay,6.628451345040867,1,1,1,1,0,18,0,0
44451,Shannon Moreno,30,Motorola,Razr 40,537.71,USD,1.0,3,Negative,USA,English,2024-08-26,True,3,1,3,2,4,2,Flipkart,6.289177392721916,0,1,0,1,2,14,7,0
44452,Brenda Ashley,25,OnePlus,OnePlus Nord 3,507.11,CAD,1.38,1,Negative,Canada,English,2023-09-10,False,1,2,1,1,1,2,Amazon,6.23069795957114,0,0,0,0,3,9,2,0
44454,Seth Conner,34,Apple,iPhone 13,1284.06,AED,3.67,2,Neutral,UAE,English,2023-10-09,True,1,2,1,2,2,0,AliExpress,7.158560688846258,1,1,1,1,0,18,5,0
44455,Mary Johnson,25,OnePlus,OnePlus 12,628.07,AUD,1.53,2,Negative,Australia,English,2024-10-21,True,1,3,2,1,2,2,eBay,6.444242538266764,0,1,0,1,3,8,0,0
44456,Brandon Kerr,41,Realme,Realme 12 Pro,499.5,AED,3.67,2,Neutral,UAE,English,2024-09-09,True,1,2,1,1,2,2,AliExpress,6.215607598755275,1,1,1,1,4,15,5,0
44461,Sanya Basak,18,Realme,Realme 12 Pro,366.34,INR,83.0,3,Negative,India,Hindi,2023-07-28,True,1,1,2,3,3,1,Amazon,5.906287849700389,0,1,0,1,4,15,4,0
44467,Ashley Garcia,36,Realme,Realme 12 Pro,315.88,USD,1.0,3,Neutral,USA,English,2023-01-08,True,3,1,1,2,3,2,Amazon,5.758523153313662,1,1,1,1,4,15,7,0
44468,Karen Thomas,36,Apple,iPhone 15 Pro,1003.21,CAD,1.38,2,Neutral,Canada,English,2023-01-17,True,1,1,1,1,1,0,Flipkart,6.911956441726685,1,1,1,1,0,20,2,0
44469,Helen Lambert-Mistry,37,Samsung,Galaxy Note 20,833.46,GBP,0.78,1,Negative,UK,English,2024-03-31,True,1,1,1,1,1,3,Flipkart,6.726784809059123,0,1,0,1,5,2,6,0
44470,Allison Hoffman,28,Apple,iPhone 13,1415.77,AUD,1.53,2,Positive,Australia,English,2024-01-02,True,2,2,1,1,3,9,eBay,7.256134911766745,2,1,2,1,0,18,0,0
