review_id,customer_name,age,brand,model,price_usd,currency,exchange_rate_to_usd,rating,sentiment,country,language,review_date,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,helpful_votes,source,price_usd_log,sentiment_encoded,verified_purchase_encoded,sentiment_enc,verified_enc,brand_enc,model_enc,country_enc,cluster
47751,Matthew Smith,18,Samsung,Galaxy Note 20,576.92,USD,1.0,5,Positive,USA,English,2023-12-13,False,4,5,5,4,5,5,eBay,6.359435450788566,2,0,2,0,5,2,7,1
47753,Bernardo Novaes,21,Google,Pixel 7a,826.36,BRL,5.7,4,Positive,Brazil,Portuguese,2025-05-20,True,3,5,3,3,4,4,eBay,6.718239908647911,2,1,2,1,1,11,1,1
47759,Dale Allen-Power,19,Motorola,Moto G Power,584.66,GBP,0.78,5,Positive,UK,English,2025-08-21,True,4,3,2,4,4,5,Amazon,6.3727394164149285,2,1,2,1,2,6,6,1
47762,Jonathan Nelson,25,Apple,iPhone 15 Pro,861.97,USD,1.0,4,Positive,USA,English,2022-12-14,True,2,5,5,4,4,5,AliExpress,6.760379928022653,2,1,2,1,0,20,7,1
47763,Harinakshi Natarajan,23,Xiaomi,Poco X6,229.49,INR,83.0,5,Positive,India,Hindi,2025-09-13,True,4,5,5,5,4,3,AliExpress,5.440207477547653,2,1,2,1,6,13,4,1
47764,Christina Parker,44,Google,Pixel 8,716.55,CAD,1.38,3,Positive,Canada,English,2024-04-07,True,3,3,2,2,2,6,Amazon,6.575842631616941,2,1,2,1,1,12,2,1
47765,Bradley Burke,31,Motorola,Razr 40,685.34,GBP,0.78,5,Positive,UK,English,2023-05-18,True,5,4,5,3,4,9,eBay,6.531373131765637,2,1,2,1,2,14,6,1
47766,Benicio Abreu,18,OnePlus,OnePlus 11R,598.77,BRL,5.7,4,Positive,Brazil,Portuguese,2025-03-19,False,3,2,3,3,4,7,AliExpress,6.396546248391809,2,0,2,0,3,7,1,1
47767,Aayush Om,18,Motorola,Moto G Power,306.68,INR,83.0,5,Positive,India,Hindi,2024-03-16,True,5,3,5,4,5,5,Flipkart,5.72906028184047,2,1,2,1,2,6,4,1
47772,Cody Arroyo,43,Motorola,Razr 40,537.74,AED,3.67,4,Positive,UAE,English,2022-11-06,False,4,3,5,3,4,3,eBay,6.2892330797607725,2,0,2,0,2,14,5,1
47773,Krisha Gour,24,Apple,iPhone 13,827.9,INR,83.0,4,Neutral,India,Hindi,2022-11-02,True,5,5,4,3,3,3,BestBuy,6.720099520597481,1,1,1,1,0,18,4,1
47777,Denise Young,41,Google,Pixel 7a,557.66,GBP,0.78,5,Positive,UK,English,2023-11-22,False,4,3,5,5,5,4,Flipkart,6.3255410591284935,2,0,2,0,1,11,6,1
47779,Sarah Torres,40,Samsung,Galaxy Note 20,980.83,AED,3.67,4,Neutral,UAE,English,2024-12-04,True,3,3,4,2,4,4,BestBuy,6.889418177278533,1,1,1,1,5,2,5,1
47780,James Ellis,25,Xiaomi,Mi 13 Pro,573.18,AED,3.67,4,Neutral,UAE,English,2023-04-17,True,4,2,3,3,5,0,Flipkart,6.352942936011034,1,1,1,1,6,5,5,1
47784,Sra. Isadora Porto,44,Samsung,Galaxy A55,811.95,BRL,5.7,4,Positive,Brazil,Portuguese,2024-05-20,True,4,2,3,4,5,2,BestBuy,6.700669607041564,2,1,2,1,5,1,1,1
47785,Holm Säuberlich,18,Apple,iPhone 15 Pro,1429.89,EUR,0.93,4,Positive,Germany,German,2024-07-30,True,1,5,4,4,4,4,AliExpress,7.266051907279701,2,1,2,1,0,20,3,1
47786,Herr Siegmar Jopich B.Sc.,34,Realme,Realme 12 Pro,538.23,EUR,0.93,4,Positive,Germany,German,2023-10-28,False,4,4,3,4,4,2,Flipkart,6.290142196032558,2,0,2,0,4,15,3,1
47787,Gautam Viswanathan,31,Google,Pixel 6,740.58,INR,83.0,3,Positive,India,Hindi,2024-04-23,True,3,1,2,1,5,5,Flipkart,6.608783045171694,2,1,2,1,1,10,4,1
47791,Kara Hunt,22,Realme,Realme 12 Pro,476.85,AED,3.67,4,Positive,UAE,English,2023-02-08,True,5,4,2,4,4,1,Amazon,6.169296875712189,2,1,2,1,4,15,5,1
47792,Jessica Jones,18,Samsung,Galaxy A55,440.55,AED,3.67,2,Neutral,UAE,English,2024-09-08,False,4,2,4,4,4,2,eBay,6.0902912639148115,1,0,1,0,5,1,5,1
47794,Dustin Allen,39,Xiaomi,Mi 13 Pro,609.31,AUD,1.53,3,Positive,Australia,English,2024-01-09,False,4,1,4,2,4,4,Flipkart,6.4139670248004474,2,0,2,0,6,5,0,1
47795,Amy Jackson,20,Motorola,Moto G Power,602.46,AED,3.67,4,Positive,UAE,English,2023-11-04,True,4,4,2,4,4,4,eBay,6.402679758307828,2,1,2,1,2,6,5,1
47797,Valerie Garrison,43,Apple,iPhone SE,894.9,CAD,1.38,4,Positive,Canada,English,2023-04-27,True,5,4,2,3,3,8,AliExpress,6.797828799603533,2,1,2,1,0,21,2,1
47801,Mareen Oestrovsky B.Sc.,48,Xiaomi,Redmi Note 13,668.55,EUR,0.93,5,Positive,Germany,German,2023-07-14,False,4,5,5,3,5,5,AliExpress,6.506605844941575,2,0,2,0,6,17,3,1
47804,Shirley Jones,35,Realme,Realme Narzo 70,375.95,AED,3.67,3,Neutral,UAE,English,2022-11-07,True,2,4,4,2,4,6,Amazon,5.932112552657711,1,1,1,1,4,16,5,1
47810,Julie Andrews,26,OnePlus,OnePlus Nord 3,834.54,AED,3.67,3,Positive,UAE,English,2025-06-03,True,2,1,3,3,1,9,BestBuy,6.728078222413091,2,1,2,1,3,9,5,1
47812,Andrea Meyers,47,Apple,iPhone 13,979.78,CAD,1.38,5,Positive,Canada,English,2022-11-28,True,5,5,4,4,3,3,Flipkart,6.888348173456908,2,1,2,1,0,18,2,1
47814,David Johnson,49,OnePlus,OnePlus 12,507.83,AED,3.67,4,Positive,UAE,English,2023-04-28,True,2,3,2,1,2,8,BestBuy,6.232113972551858,2,1,2,1,3,8,5,1
47815,Joseph Cook,18,Xiaomi,Mi 13 Pro,207.43,USD,1.0,4,Positive,USA,English,2024-03-31,True,4,4,5,2,4,5,Amazon,5.339603253453579,2,1,2,1,6,5,7,1
47820,Mr. Calvin Murray,28,Xiaomi,Poco X6,280.21,AUD,1.53,4,Positive,Australia,English,2024-10-11,True,4,4,3,4,4,4,Flipkart,5.639101721181868,2,1,2,1,6,13,0,1
47821,Jessica Chambers,35,Google,Pixel 8,689.75,CAD,1.38,3,Positive,Canada,English,2024-12-26,True,1,2,5,2,3,8,AliExpress,6.537777963803526,2,1,2,1,1,12,2,1
47822,Jacqueline Harris,20,Google,Pixel 6,882.12,CAD,1.38,3,Positive,Canada,English,2024-11-18,True,3,3,1,1,2,8,AliExpress,6.783461091710096,2,1,2,1,1,10,2,1
47824,Kevin Mcintosh,18,OnePlus,OnePlus 12,798.79,CAD,1.38,4,Positive,Canada,English,2024-03-09,True,4,3,4,3,4,5,eBay,6.684349193208772,2,1,2,1,3,8,2,1
47826,Melissa Griffiths,42,Samsung,Galaxy Z Flip,1310.5,GBP,0.78,4,Positive,UK,English,2025-06-18,True,3,4,3,4,4,6,BestBuy,7.178926799306929,2,1,2,1,5,4,6,1
47828,Michael Lawson,46,Google,Pixel 8,889.58,USD,1.0,4,Positive,USA,English,2024-06-05,True,4,3,5,4,3,5,Flipkart,6.7918729358647285,2,1,2,1,1,12,7,1
47829,Ronald Marsh,37,OnePlus,OnePlus 12,770.49,CAD,1.38,5,Positive,Canada,English,2024-07-24,True,3,5,4,4,3,5,AliExpress,6.648323709956411,2,1,2,1,3,8,2,1
47830,Susan Stewart,38,Samsung,Galaxy A55,1172.15,GBP,0.78,5,Positive,UK,English,2023-04-22,False,5,5,5,5,5,5,AliExpress,7.06744771771573,2,0,2,0,5,1,6,1
47832,Debra Nguyen,26,OnePlus,OnePlus 12,789.3,USD,1.0,4,Positive,USA,English,2025-02-01,True,3,3,3,3,2,4,BestBuy,6.672412620210929,2,1,2,1,3,8,7,1
47834,Leopold Gröttner,18,Motorola,Edge 50,749.35,EUR,0.93,5,Positive,Germany,German,2023-01-29,False,4,3,4,4,3,4,eBay,6.6205397643419985,2,0,2,0,2,0,3,1
47836,Marvin Phillips,24,Realme,Realme 12 Pro,536.44,CAD,1.38,4,Positive,Canada,English,2023-06-15,True,4,3,3,3,2,4,eBay,6.2868171258639824,2,1,2,1,4,15,2,1
47837,Heather Vega,22,OnePlus,OnePlus 12,922.23,CAD,1.38,4,Positive,Canada,English,2024-01-29,True,2,5,5,4,4,7,Flipkart,6.827878390893106,2,1,2,1,3,8,2,1
47842,Dean Martinez,36,Google,Pixel 7a,544.72,AED,3.67,5,Positive,UAE,English,2024-02-09,True,2,4,2,4,3,5,eBay,6.302106023694673,2,1,2,1,1,11,5,1
47844,Virginia Brown,27,Xiaomi,Mi 13 Pro,605.03,AED,3.67,4,Positive,UAE,English,2025-03-26,False,5,2,4,3,5,8,Amazon,6.4069294897944795,2,0,2,0,6,5,5,1
47845,Mr. Daniel Ortega,22,Motorola,Razr 40,549.9,USD,1.0,5,Positive,USA,English,2024-01-16,True,3,4,5,3,4,8,eBay,6.311553304478671,2,1,2,1,2,14,7,1
47846,Thomas Williams,41,Google,Pixel 8,625.68,AUD,1.53,5,Neutral,Australia,English,2025-02-04,True,4,5,3,4,5,2,BestBuy,6.4404360435252865,1,1,1,1,1,12,0,1
47847,Lucas Barry,29,Realme,Realme Narzo 70,233.96,USD,1.0,4,Positive,USA,English,2023-04-19,False,3,5,3,2,4,3,Flipkart,5.459415286890365,2,0,2,0,4,16,7,1
47848,Wyatt Krishnan,26,Xiaomi,Mi 13 Pro,468.56,INR,83.0,4,Positive,India,Hindi,2023-02-23,True,3,4,2,5,4,6,BestBuy,6.151796086010322,2,1,2,1,6,5,4,1
47850,Sybilla Dippel,18,Samsung,Galaxy Z Flip,588.69,EUR,0.93,4,Positive,Germany,German,2022-11-01,True,4,2,3,2,3,2,Flipkart,6.379596975087534,2,1,2,1,5,4,3,1
47851,Shirley Whitehead,24,Motorola,Edge 50,379.51,GBP,0.78,4,Positive,UK,English,2024-03-05,True,3,3,5,3,4,2,eBay,5.941512458165331,2,1,2,1,2,0,6,1
47861,Mrs. Robin Eaton DDS,18,Motorola,Edge 50,322.41,AUD,1.53,4,Positive,Australia,English,2023-11-07,False,5,4,5,4,3,4,BestBuy,5.778920868124441,2,0,2,0,2,0,0,1
47862,Heidrun Mitschke B.A.,38,Google,Pixel 6,579.82,EUR,0.93,4,Positive,Germany,German,2025-01-08,True,3,4,3,4,3,5,AliExpress,6.3644408981794145,2,1,2,1,1,10,3,1
47864,Diane Klapp,31,Google,Pixel 6,1065.16,EUR,0.93,3,Positive,Germany,German,2025-02-13,False,4,3,1,3,2,9,BestBuy,6.971818687271472,2,0,2,0,1,10,3,1
47865,Brandon Lawrence,32,OnePlus,OnePlus 12,358.89,AED,3.67,4,Positive,UAE,English,2023-12-17,True,2,5,4,5,2,5,Flipkart,5.88579842920299,2,1,2,1,3,8,5,1
47866,Donata Junck B.A.,20,OnePlus,OnePlus 12,375.8,EUR,0.93,4,Positive,Germany,German,2023-09-11,True,3,4,2,3,3,4,AliExpress,5.931714542702208,2,1,2,1,3,8,3,1
47867,Mark Day,23,Google,Pixel 6,530.99,AUD,1.53,5,Positive,Australia,English,2024-06-08,False,3,5,4,5,4,3,BestBuy,6.276624692172497,2,0,2,0,1,10,0,1
47870,George Wallace,18,Google,Pixel 6,637.67,AED,3.67,4,Positive,UAE,English,2025-01-31,True,3,1,3,4,5,9,Flipkart,6.459387889055757,2,1,2,1,1,10,5,1
47872,Krystal Ruiz,18,Motorola,Razr 40,534.25,CAD,1.38,4,Positive,Canada,English,2024-04-20,False,3,4,2,2,3,5,AliExpress,6.282733927469792,2,0,2,0,2,14,2,1
47873,Isaac Albuquerque,53,Apple,iPhone SE,1154.74,BRL,5.7,4,Positive,Brazil,Portuguese,2025-04-01,True,5,3,4,2,4,2,AliExpress,7.05249611044068,2,1,2,1,0,21,1,1
47874,Diego da Paz,39,Google,Pixel 7a,583.42,BRL,5.7,4,Positive,Brazil,Portuguese,2025-05-22,True,4,3,2,1,5,8,Flipkart,6.370619902425785,2,1,2,1,1,11,1,1
47877,Sarah Thomas,49,Xiaomi,Mi 13 Pro,669.01,AUD,1.53,5,Positive,Australia,English,2025-09-29,True,3,5,5,4,5,5,eBay,6.5072926376467635,2,1,2,1,6,5,0,1
47878,Melissa Miller,31,Motorola,Moto G Power,210.72,USD,1.0,5,Positive,USA,English,2024-10-08,True,4,4,5,5,4,4,BestBuy,5.355264646989787,2,1,2,1,2,6,7,1
47879,Dr Wayne Sharpe,27,Motorola,Edge 50,782.0,GBP,0.78,4,Positive,UK,English,2025-02-24,True,3,3,3,4,4,6,eBay,6.663132695990803,2,1,2,1,2,0,6,1
47880,Robert Garcia,32,Google,Pixel 7a,858.55,CAD,1.38,4,Positive,Canada,English,2024-05-01,True,4,4,4,5,4,9,AliExpress,6.756408996487503,2,1,2,1,1,11,2,1
47881,Gael Pastor,39,Realme,Realme Narzo 70,441.42,BRL,5.7,3,Neutral,Brazil,Portuguese,2024-11-11,True,4,4,3,5,4,9,Amazon,6.092259657142876,1,1,1,1,4,16,1,1
47883,Marcos Vinicius Oliveira,38,OnePlus,OnePlus 11R,542.81,BRL,5.7,3,Neutral,Brazil,Portuguese,2024-07-21,True,3,1,3,4,5,8,AliExpress,6.298599921142937,1,1,1,1,3,7,1,1
47885,Rebekah Johnson,26,Realme,Realme Narzo 70,339.45,CAD,1.38,4,Positive,Canada,English,2023-04-09,False,3,4,5,5,3,4,Flipkart,5.830268271928976,2,0,2,0,4,16,2,1
47886,Joseph Nicholson,44,Apple,iPhone 15 Pro,1152.58,USD,1.0,4,Positive,USA,English,2023-09-13,False,5,3,4,3,4,4,BestBuy,7.0506254293484965,2,0,2,0,0,20,7,1
47887,James Briggs,25,Google,Pixel 6,574.91,USD,1.0,5,Positive,USA,English,2023-05-18,True,5,4,3,5,3,7,Flipkart,6.355951398487588,2,1,2,1,1,10,7,1
47894,Ms Irene Turner,18,Xiaomi,Poco X6,336.67,GBP,0.78,4,Positive,UK,English,2025-07-04,True,4,5,5,4,3,7,AliExpress,5.822069087200161,2,1,2,1,6,13,6,1
47895,Vidhi Vaidya,36,OnePlus,OnePlus Nord 3,916.25,INR,83.0,4,Positive,India,Hindi,2023-09-10,False,3,3,4,3,3,6,BestBuy,6.821380063235392,2,0,2,0,3,9,4,1
47896,Roland Becker-Gumprich,35,Samsung,Galaxy A55,754.12,EUR,0.93,3,Neutral,Germany,German,2024-02-02,True,3,4,3,2,3,5,BestBuy,6.626876677016689,1,1,1,1,5,1,3,1
47897,Juan Martinez,33,Motorola,Razr 40,265.2,USD,1.0,3,Neutral,USA,English,2023-05-03,True,4,3,1,4,4,2,eBay,5.5842479059610115,1,1,1,1,2,14,7,1
47898,Robert Walsh,32,Samsung,Galaxy A55,1006.85,CAD,1.38,3,Positive,Canada,English,2024-03-17,False,1,1,2,4,2,8,Flipkart,6.9155746280342685,2,0,2,0,5,1,2,1
47900,Zeljko Carsten B.Eng.,18,OnePlus,OnePlus 12,929.86,EUR,0.93,4,Positive,Germany,German,2024-10-11,True,4,4,5,4,4,5,eBay,6.836108890029622,2,1,2,1,3,8,3,1
47903,Timothy Gardner,27,OnePlus,OnePlus 11R,465.55,CAD,1.38,4,Positive,Canada,English,2024-09-29,True,3,1,2,3,2,6,BestBuy,6.145365195680031,2,1,2,1,3,7,2,1
47904,Janice Murray-Walker,24,Samsung,Galaxy Note 20,992.69,GBP,0.78,4,Positive,UK,English,2023-05-30,True,4,3,3,3,2,9,store,6.901425286787265,2,1,2,1,5,2,6,1
47907,Miss Mandy Thomas,32,Realme,Realme Narzo 70,200.97,GBP,0.78,5,Positive,UK,English,2024-04-18,True,5,5,5,5,5,4,store,5.308119171520297,2,1,2,1,4,16,6,1
47910,Ranveer Bir,27,Apple,iPhone 14,1202.83,INR,83.0,5,Positive,India,Hindi,2023-10-06,False,5,4,5,5,4,9,AliExpress,7.093263419886382,2,0,2,0,0,19,4,1
47911,Gina Dixon,43,Realme,Realme Narzo 70,259.74,AUD,1.53,5,Positive,Australia,English,2025-01-03,True,3,5,5,5,5,8,Amazon,5.563523742234633,2,1,2,1,4,16,0,1
47912,Rhavi Almeida,41,OnePlus,OnePlus 12,413.33,BRL,5.7,5,Positive,Brazil,Portuguese,2023-05-18,True,4,4,5,5,4,9,BestBuy,6.026662757757947,2,1,2,1,3,8,1,1
47913,David Miller,22,Xiaomi,Poco X6,573.29,AUD,1.53,5,Positive,Australia,English,2022-12-25,True,4,3,5,3,5,5,Flipkart,6.353134495216475,2,1,2,1,6,13,0,1
47914,Lewis Arnold,43,Motorola,Edge 50,543.7,GBP,0.78,4,Positive,UK,English,2024-04-11,False,2,4,4,4,4,5,eBay,6.300235184389629,2,0,2,0,2,0,6,1
47915,Lisa Reyes,32,Apple,iPhone 15 Pro,1265.68,AED,3.67,4,Positive,UAE,English,2024-03-10,True,2,2,3,4,5,7,BestBuy,7.144154583306756,2,1,2,1,0,20,5,1
47917,Timothy Martin,38,Motorola,Edge 50,675.53,AUD,1.53,5,Positive,Australia,English,2023-04-30,True,5,5,4,5,5,6,BestBuy,6.516976792525597,2,1,2,1,2,0,0,1
47921,Tom Wood,28,Apple,iPhone SE,732.15,USD,1.0,5,Positive,USA,English,2023-07-30,False,4,4,3,4,5,8,Flipkart,6.5973503194230885,2,0,2,0,0,21,7,1
47922,James Stewart,35,Realme,Realme Narzo 70,504.44,AED,3.67,3,Neutral,UAE,English,2025-03-15,False,4,3,3,4,3,2,Flipkart,6.225429337053775,1,0,1,0,4,16,5,1
47923,Milena Araújo,45,Xiaomi,Mi 13 Pro,277.6,BRL,5.7,4,Positive,Brazil,Portuguese,2025-07-13,True,3,2,2,4,5,8,AliExpress,5.629777061345705,2,1,2,1,6,5,1,1
47924,Kashish Taneja,39,Realme,Realme Narzo 70,302.79,INR,83.0,4,Positive,India,Hindi,2025-01-21,True,3,4,2,5,3,7,AliExpress,5.716336673227553,2,1,2,1,4,16,4,1
47928,Rachel Hayes,49,Samsung,Galaxy Z Flip,1013.64,AED,3.67,3,Neutral,UAE,English,2023-05-04,True,3,3,3,4,2,2,eBay,6.922289148759174,1,1,1,1,5,4,5,1
47929,Dr Carol Murray,18,OnePlus,OnePlus 11R,947.5,GBP,0.78,5,Positive,UK,English,2024-09-27,False,5,4,4,5,5,8,AliExpress,6.854881789375069,2,0,2,0,3,7,6,1
47930,Terri Juarez,23,Apple,iPhone 15 Pro,807.48,AUD,1.53,4,Positive,Australia,English,2024-08-13,True,2,3,2,5,5,6,AliExpress,6.695155941543598,2,1,2,1,0,20,0,1
47931,Maanas Sastry,33,OnePlus,OnePlus 12,449.73,INR,83.0,4,Neutral,India,Hindi,2024-12-11,True,4,3,5,3,5,4,eBay,6.110868490605405,1,1,1,1,3,8,4,1
47932,Vinicius Borges,39,Xiaomi,Mi 13 Pro,407.57,BRL,5.7,5,Positive,Brazil,Portuguese,2023-05-21,True,4,5,4,5,4,3,Amazon,6.012663258248976,2,1,2,1,6,5,1,1
47933,Amanda Harper,27,OnePlus,OnePlus 11R,586.27,AUD,1.53,3,Positive,Australia,English,2023-02-03,True,4,1,3,2,2,6,Amazon,6.375484680004646,2,1,2,1,3,7,0,1
47934,Craig Cameron,37,Apple,iPhone 15 Pro,1089.11,USD,1.0,4,Positive,USA,English,2023-09-28,True,5,3,3,2,3,6,Amazon,6.99403388756256,2,1,2,1,0,20,7,1
47937,Kristen Pittman,25,Motorola,Edge 50,422.44,AUD,1.53,5,Positive,Australia,English,2023-12-26,False,5,4,4,3,5,4,Amazon,6.0484118275497325,2,0,2,0,2,0,0,1
47938,Angelica Strickland,18,OnePlus,OnePlus 12,851.4,USD,1.0,3,Positive,USA,English,2025-08-04,True,2,3,3,2,1,9,Flipkart,6.748055900224462,2,1,2,1,3,8,7,1
47941,Juan Foster,34,Google,Pixel 7a,1021.29,CAD,1.38,4,Neutral,Canada,English,2023-01-11,True,3,3,3,1,4,1,BestBuy,6.929800487850702,1,1,1,1,1,11,2,1
47943,Edward Bailey,20,Google,Pixel 6,500.27,GBP,0.78,4,Positive,UK,English,2025-03-13,True,3,3,4,3,3,6,Flipkart,6.217144878074162,2,1,2,1,1,10,6,1
47945,Matteo Vargas,31,OnePlus,OnePlus 11R,940.39,BRL,5.7,3,Neutral,Brazil,Portuguese,2024-02-24,True,5,4,4,5,5,5,AliExpress,6.847357506433461,1,1,1,1,3,7,1,1
47946,Sr. Rafael da Rosa,33,Samsung,Galaxy A55,1075.46,BRL,5.7,4,Positive,Brazil,Portuguese,2023-02-16,True,4,4,3,3,4,5,Amazon,6.981433158659348,2,1,2,1,5,1,1,1
47947,Alexia Sales,38,Google,Pixel 7a,969.22,BRL,5.7,4,Positive,Brazil,Portuguese,2023-09-22,True,5,5,4,4,2,6,eBay,6.877522849904973,2,1,2,1,1,11,1,1
47948,Henry Gabriel da Conceição,19,Motorola,Edge 50,782.74,BRL,5.7,3,Positive,Brazil,Portuguese,2024-10-20,True,2,4,2,3,1,7,AliExpress,6.6640773326950775,2,1,2,1,2,0,1,1
47949,Cristina Henson,18,Realme,Realme 12 Pro,387.9,AED,3.67,5,Positive,UAE,English,2023-01-04,True,5,4,4,5,5,5,Amazon,5.963322241161702,2,1,2,1,4,15,5,1
47951,Dr. Mattias Holt,26,Apple,iPhone 14,937.97,EUR,0.93,4,Positive,Germany,German,2025-06-22,True,3,3,2,3,2,3,BestBuy,6.844783529816097,2,1,2,1,0,19,3,1
47952,Ishani Loke,42,Motorola,Edge 50,272.72,INR,83.0,4,Positive,India,Hindi,2025-02-09,True,4,4,4,3,3,5,Amazon,5.6121056860842975,2,1,2,1,2,0,4,1
47953,Chandani Jha,32,Samsung,Galaxy Z Flip,910.3,INR,83.0,3,Positive,India,Hindi,2025-04-09,True,3,4,3,2,2,6,eBay,6.814872151502081,2,1,2,1,5,4,4,1
47954,William Duran,34,Samsung,Galaxy Note 20,723.86,USD,1.0,4,Positive,USA,English,2025-05-06,True,3,3,4,3,5,3,BestBuy,6.585978532759528,2,1,2,1,5,2,7,1
47959,Enzo Silva,30,Realme,Realme Narzo 70,477.3,BRL,5.7,5,Positive,Brazil,Portuguese,2024-03-29,True,5,4,4,5,5,4,BestBuy,6.170238150686251,2,1,2,1,4,16,1,1
47960,Ferdi Grein Groth B.Eng.,47,Apple,iPhone SE,1116.6,EUR,0.93,3,Positive,Germany,German,2024-02-11,True,3,4,4,1,1,4,eBay,7.018938807942752,2,1,2,1,0,21,3,1
47961,Tanya Jimenez MD,34,Apple,iPhone 15 Pro,1026.38,CAD,1.38,3,Positive,Canada,English,2023-05-30,False,2,3,3,4,1,5,eBay,6.934767151228935,2,0,2,0,0,20,2,1
47962,William Phillips,45,Apple,iPhone SE,1038.0,CAD,1.38,4,Positive,Canada,English,2025-08-20,True,4,4,3,3,3,4,AliExpress,6.946013991099227,2,1,2,1,0,21,2,1
47963,Hanife Junck,18,Google,Pixel 8,1016.91,EUR,0.93,3,Positive,Germany,German,2023-02-07,True,2,1,2,4,3,4,BestBuy,6.9255067845577925,2,1,2,1,1,12,3,1
47966,Brandon Morgan,22,Apple,iPhone 14,1491.96,AUD,1.53,3,Positive,Australia,English,2025-05-28,True,3,3,4,4,2,6,eBay,7.3085160054857115,2,1,2,1,0,19,0,1
47967,Lakshmi Singh,27,Google,Pixel 6,727.8,INR,83.0,3,Positive,India,Hindi,2025-10-12,True,2,2,3,2,3,9,eBay,6.5913993459457485,2,1,2,1,1,10,4,1
47968,Adelinde Etzold,38,Realme,Realme Narzo 70,312.15,EUR,0.93,5,Positive,Germany,German,2024-08-28,True,3,5,5,4,5,3,store,5.746682308971422,2,1,2,1,4,16,3,1
47971,Univ.Prof. Fanny Kraus,18,Realme,Realme Narzo 70,398.89,EUR,0.93,3,Positive,Germany,German,2024-03-15,False,3,1,4,4,2,2,eBay,5.9911895092885485,2,0,2,0,4,16,3,1
47972,Brandon Ortiz,31,Motorola,Moto G Power,428.31,USD,1.0,4,Positive,USA,English,2023-02-13,True,2,4,5,5,3,7,AliExpress,6.062179268693206,2,1,2,1,2,6,7,1
47974,Scott Harrison,18,Google,Pixel 8,575.5,AUD,1.53,4,Positive,Australia,English,2024-08-20,True,3,3,4,3,4,6,AliExpress,6.3569753397091135,2,1,2,1,1,12,0,1
47976,Jacob White,39,Xiaomi,Poco X6,665.72,GBP,0.78,3,Neutral,UK,English,2024-02-14,False,4,3,3,2,4,5,Flipkart,6.502370167674143,1,0,1,0,6,13,6,1
47977,Marina Silveira,25,OnePlus,OnePlus 12,810.96,BRL,5.7,3,Positive,Brazil,Portuguese,2024-05-09,True,2,3,1,3,3,4,Amazon,6.699451077864567,2,1,2,1,3,8,1,1
47978,Luzia Schmidtke,25,Xiaomi,Redmi Note 13,465.98,EUR,0.93,4,Positive,Germany,German,2024-06-26,True,5,3,5,3,3,7,eBay,6.146286430199352,2,1,2,1,6,17,3,1
47980,Adrian Young,40,Google,Pixel 6,590.37,USD,1.0,4,Positive,USA,English,2025-07-07,True,2,4,3,4,5,3,Flipkart,6.38244187904345,2,1,2,1,1,10,7,1
47981,Vincent Phillips,39,Google,Pixel 7a,1007.93,GBP,0.78,3,Positive,UK,English,2024-03-20,True,2,2,2,2,3,7,eBay,6.916645642327584,2,1,2,1,1,11,6,1
47982,Diana Campbell,37,Samsung,Galaxy Note 20,422.77,USD,1.0,4,Positive,USA,English,2023-04-13,True,3,3,4,3,3,5,Flipkart,6.0491908552210045,2,1,2,1,5,2,7,1
47983,Isaac Blake,21,Google,Pixel 6,1081.15,USD,1.0,4,Positive,USA,English,2024-09-04,True,3,5,5,4,1,9,BestBuy,6.9867050819605385,2,1,2,1,1,10,7,1
47986,Urmi Iyengar,53,OnePlus,OnePlus Nord 3,652.81,INR,83.0,5,Positive,India,Hindi,2024-12-04,True,4,5,4,5,5,3,eBay,6.482816789370448,2,1,2,1,3,9,4,1
47987,Srta. Natália Silva,37,Google,Pixel 7a,695.63,BRL,5.7,4,Positive,Brazil,Portuguese,2022-12-09,False,5,3,2,4,5,5,eBay,6.546254423326709,2,0,2,0,1,11,1,1
47988,Prof. Arne Pärtzelt B.A.,18,Motorola,Razr 40,641.72,EUR,0.93,4,Positive,Germany,German,2024-10-17,False,4,4,2,2,4,6,AliExpress,6.465709170610972,2,0,2,0,2,14,3,1
47989,Sarah Fitzpatrick,43,OnePlus,OnePlus Nord 3,383.28,AUD,1.53,4,Positive,Australia,English,2023-10-10,False,3,4,3,4,2,4,AliExpress,5.951371453541538,2,0,2,0,3,9,0,1
47990,Elizabeth Cooper,37,Motorola,Razr 40,585.09,AUD,1.53,3,Neutral,Australia,English,2024-01-22,True,4,4,2,4,3,4,AliExpress,6.373473361402004,1,1,1,1,2,14,0,1
47995,Jonathan Medina,29,Motorola,Moto G Power,462.12,AED,3.67,5,Positive,UAE,English,2023-12-11,False,4,3,5,4,3,3,BestBuy,6.137986199770749,2,0,2,0,2,6,5,1
47997,Jason Hoffman,28,OnePlus,OnePlus Nord 3,645.54,CAD,1.38,4,Positive,Canada,English,2023-04-27,True,4,2,4,4,4,8,eBay,6.471635067914338,2,1,2,1,3,9,2,1
48000,Alison Swanson,36,Samsung,Galaxy Z Flip,1149.7,AED,3.67,3,Positive,UAE,English,2023-05-09,True,5,2,3,3,3,2,Flipkart,7.048125731829413,2,1,2,1,5,4,5,1
48005,Kevin Dudley DDS,40,Motorola,Edge 50,540.9,CAD,1.38,3,Neutral,Canada,English,2025-10-14,True,5,5,4,5,5,5,AliExpress,6.295081482572068,1,1,1,1,2,0,2,1
